,CV,time,AHT,time24,hour,day,lasthr01
1512,98,2018-08-10 18:30:00,538.795918367347,18:30:00,18,4,1
1513,4,2018-08-10 19:00:00,432.75,19:00:00,19,4,0
1514,2,2018-08-10 19:30:00,261.5,19:30:00,19,4,0
1515,145,2018-08-13 07:30:00,447.19310344827585,07:30:00,7,0,1
1516,317,2018-08-13 08:00:00,628.9716088328075,08:00:00,8,0,1
1517,352,2018-08-13 08:30:00,609.1051136363636,08:30:00,8,0,1
1518,497,2018-08-13 09:00:00,627.9094567404427,09:00:00,9,0,1
1519,435,2018-08-13 09:30:00,623.783908045977,09:30:00,9,0,1
1520,457,2018-08-13 10:00:00,636.6542669584245,10:00:00,10,0,1
1521,514,2018-08-13 10:30:00,664.6770428015565,10:30:00,10,0,1
1522,545,2018-08-13 11:30:00,692.2293577981651,11:30:00,11,0,1
1523,555,2018-08-13 12:00:00,671.6450450450451,12:00:00,12,0,1
1524,505,2018-08-13 12:30:00,658.9009900990098,12:30:00,12,0,1
1525,531,2018-08-13 13:30:00,653.0885122410546,13:30:00,13,0,1
1526,492,2018-08-13 14:30:00,675.1585365853658,14:30:00,14,0,1
1527,477,2018-08-13 15:00:00,668.6813417190775,15:00:00,15,0,1
1528,466,2018-08-13 15:30:00,634.7360515021459,15:30:00,15,0,1
1529,370,2018-08-13 16:30:00,631.5621621621622,16:30:00,16,0,1
1530,219,2018-08-13 17:30:00,721.4657534246576,17:30:00,17,0,1
1531,177,2018-08-13 18:00:00,698.9209039548023,18:00:00,18,0,1
1532,137,2018-08-13 18:30:00,575.956204379562,18:30:00,18,0,1
1533,1,2018-08-13 19:00:00,46.0,19:00:00,19,0,0
1534,6,2018-08-13 19:30:00,474.0,19:30:00,19,0,0
1535,89,2018-08-14 07:30:00,563.0337078651686,07:30:00,7,1,1
1536,315,2018-08-14 08:00:00,539.184126984127,08:00:00,8,1,1
1537,286,2018-08-14 08:30:00,518.0454545454545,08:30:00,8,1,1
1538,399,2018-08-14 09:00:00,659.5187969924812,09:00:00,9,1,1
1539,430,2018-08-14 09:30:00,636.6279069767442,09:30:00,9,1,1
1540,445,2018-08-14 10:00:00,622.0359550561798,10:00:00,10,1,1
1541,439,2018-08-14 10:30:00,603.2801822323462,10:30:00,10,1,1
1542,427,2018-08-14 11:30:00,646.8407494145199,11:30:00,11,1,1
1543,425,2018-08-14 12:00:00,639.3505882352941,12:00:00,12,1,1
1544,397,2018-08-14 12:30:00,595.6876574307305,12:30:00,12,1,1
1545,395,2018-08-14 13:30:00,631.3088607594937,13:30:00,13,1,1
1546,421,2018-08-14 14:30:00,654.7743467933492,14:30:00,14,1,1
1547,420,2018-08-14 15:00:00,636.052380952381,15:00:00,15,1,1
1548,413,2018-08-14 15:30:00,668.0871670702179,15:30:00,15,1,1
1549,303,2018-08-14 16:30:00,609.7491749174917,16:30:00,16,1,1
1550,205,2018-08-14 17:30:00,672.3170731707318,17:30:00,17,1,1
1551,157,2018-08-14 18:00:00,610.8216560509554,18:00:00,18,1,1
1552,96,2018-08-14 18:30:00,697.96875,18:30:00,18,1,1
1553,4,2018-08-14 19:00:00,534.0,19:00:00,19,1,0
1554,2,2018-08-14 19:30:00,784.5,19:30:00,19,1,0
1555,105,2018-08-15 07:30:00,471.2,07:30:00,7,2,1
1556,233,2018-08-15 08:00:00,556.7896995708154,08:00:00,8,2,1
1557,300,2018-08-15 08:30:00,583.3066666666666,08:30:00,8,2,1
1558,411,2018-08-15 09:00:00,591.7688564476886,09:00:00,9,2,1
1559,462,2018-08-15 09:30:00,639.0909090909091,09:30:00,9,2,1
1560,473,2018-08-15 10:00:00,602.4334038054968,10:00:00,10,2,1
1561,427,2018-08-15 10:30:00,618.1170960187353,10:30:00,10,2,1
1562,419,2018-08-15 11:30:00,655.1217183770883,11:30:00,11,2,1
1563,450,2018-08-15 12:00:00,618.2044444444444,12:00:00,12,2,1
1564,441,2018-08-15 12:30:00,619.7074829931972,12:30:00,12,2,1
1565,504,2018-08-15 13:30:00,660.5436507936508,13:30:00,13,2,1
1566,435,2018-08-15 14:30:00,643.2804597701149,14:30:00,14,2,1
1567,396,2018-08-15 15:00:00,631.0328282828283,15:00:00,15,2,1
1568,388,2018-08-15 15:30:00,636.6649484536083,15:30:00,15,2,1
1569,345,2018-08-15 16:30:00,641.9391304347826,16:30:00,16,2,1
1570,171,2018-08-15 17:30:00,709.7251461988304,17:30:00,17,2,1
1571,161,2018-08-15 18:00:00,647.695652173913,18:00:00,18,2,1
1572,110,2018-08-15 18:30:00,574.9454545454546,18:30:00,18,2,1
1573,2,2018-08-15 19:00:00,661.0,19:00:00,19,2,0
1574,3,2018-08-15 19:30:00,218.33333333333334,19:30:00,19,2,0
1575,88,2018-08-16 07:30:00,667.3977272727273,07:30:00,7,3,1
1576,213,2018-08-16 08:00:00,584.4178403755868,08:00:00,8,3,1
1577,234,2018-08-16 08:30:00,689.8589743589744,08:30:00,8,3,1
1578,344,2018-08-16 09:00:00,693.8255813953489,09:00:00,9,3,1
1579,363,2018-08-16 09:30:00,700.3691460055096,09:30:00,9,3,1
1580,352,2018-08-16 10:00:00,632.1704545454545,10:00:00,10,3,1
1581,367,2018-08-16 10:30:00,633.0027247956403,10:30:00,10,3,1
1582,401,2018-08-16 11:30:00,657.1496259351621,11:30:00,11,3,1
1583,392,2018-08-16 12:00:00,642.3647959183673,12:00:00,12,3,1
1584,363,2018-08-16 12:30:00,654.595041322314,12:30:00,12,3,1
1585,391,2018-08-16 13:30:00,643.0076726342711,13:30:00,13,3,1
1586,382,2018-08-16 14:30:00,620.9188481675393,14:30:00,14,3,1
1587,383,2018-08-16 15:00:00,625.6005221932115,15:00:00,15,3,1
1588,324,2018-08-16 15:30:00,617.5925925925926,15:30:00,15,3,1
1589,280,2018-08-16 16:30:00,598.9535714285714,16:30:00,16,3,1
1590,144,2018-08-16 17:30:00,580.7083333333334,17:30:00,17,3,1
1591,122,2018-08-16 18:00:00,619.2049180327868,18:00:00,18,3,1
1592,97,2018-08-16 18:30:00,599.9381443298969,18:30:00,18,3,1
1593,1,2018-08-16 19:00:00,668.0,19:00:00,19,3,0
1594,7,2018-08-16 19:30:00,326.7142857142857,19:30:00,19,3,0
1595,99,2018-08-17 07:30:00,449.6666666666667,07:30:00,7,4,1
1596,239,2018-08-17 08:00:00,581.1422594142259,08:00:00,8,4,1
1597,305,2018-08-17 08:30:00,543.8459016393442,08:30:00,8,4,1
1598,382,2018-08-17 09:00:00,596.5575916230366,09:00:00,9,4,1
1599,439,2018-08-17 09:30:00,622.0478359908884,09:30:00,9,4,1
1600,377,2018-08-17 10:00:00,617.2175066312998,10:00:00,10,4,1
1601,412,2018-08-17 10:30:00,644.2864077669902,10:30:00,10,4,1
1602,403,2018-08-17 11:30:00,646.4863523573201,11:30:00,11,4,1
1603,425,2018-08-17 12:00:00,644.92,12:00:00,12,4,1
1604,519,2018-08-17 12:30:00,649.5664739884393,12:30:00,12,4,1
1605,480,2018-08-17 13:30:00,618.2479166666667,13:30:00,13,4,1
1606,425,2018-08-17 14:30:00,601.2541176470588,14:30:00,14,4,1
1607,424,2018-08-17 15:00:00,655.813679245283,15:00:00,15,4,1
1608,335,2018-08-17 15:30:00,633.1164179104478,15:30:00,15,4,1
1609,282,2018-08-17 16:30:00,632.4432624113475,16:30:00,16,4,1
1610,139,2018-08-17 17:30:00,691.115107913669,17:30:00,17,4,1
1611,130,2018-08-17 18:00:00,749.0846153846154,18:00:00,18,4,1
1612,75,2018-08-17 18:30:00,511.94666666666666,18:30:00,18,4,1
1613,1,2018-08-17 19:00:00,158.0,19:00:00,19,4,0
1614,3,2018-08-17 19:30:00,211.33333333333334,19:30:00,19,4,0
1615,175,2018-08-20 07:30:00,483.50857142857143,07:30:00,7,0,1
1616,304,2018-08-20 08:00:00,558.5,08:00:00,8,0,1
1617,318,2018-08-20 08:30:00,616.8899371069182,08:30:00,8,0,1
1618,430,2018-08-20 09:00:00,667.0953488372093,09:00:00,9,0,1
1619,467,2018-08-20 09:30:00,689.5503211991435,09:30:00,9,0,1
1620,487,2018-08-20 10:00:00,641.6509240246406,10:00:00,10,0,1
1621,447,2018-08-20 10:30:00,668.2527964205816,10:30:00,10,0,1
1622,537,2018-08-20 11:30:00,658.0037243947859,11:30:00,11,0,1
1623,565,2018-08-20 12:00:00,650.8035398230088,12:00:00,12,0,1
1624,458,2018-08-20 12:30:00,733.9956331877729,12:30:00,12,0,1
1625,559,2018-08-20 13:30:00,616.04114490161,13:30:00,13,0,1
1626,519,2018-08-20 14:30:00,626.6512524084778,14:30:00,14,0,1
1627,507,2018-08-20 15:00:00,649.3214990138067,15:00:00,15,0,1
1628,481,2018-08-20 15:30:00,712.9376299376299,15:30:00,15,0,1
1629,387,2018-08-20 16:30:00,695.4263565891473,16:30:00,16,0,1
1630,179,2018-08-20 17:30:00,792.8938547486033,17:30:00,17,0,1
1631,175,2018-08-20 18:00:00,694.2514285714286,18:00:00,18,0,1
1632,127,2018-08-20 18:30:00,575.3937007874016,18:30:00,18,0,1
1633,1,2018-08-20 19:00:00,47.0,19:00:00,19,0,0
1634,3,2018-08-20 19:30:00,721.0,19:30:00,19,0,0
1635,164,2018-08-21 07:30:00,517.5060975609756,07:30:00,7,1,1
1636,246,2018-08-21 08:00:00,577.1910569105692,08:00:00,8,1,1
1637,317,2018-08-21 08:30:00,576.8548895899054,08:30:00,8,1,1
1638,437,2018-08-21 09:00:00,694.258581235698,09:00:00,9,1,1
1639,450,2018-08-21 09:30:00,637.1933333333334,09:30:00,9,1,1
1640,394,2018-08-21 10:00:00,654.2868020304569,10:00:00,10,1,1
1641,448,2018-08-21 10:30:00,642.2098214285714,10:30:00,10,1,1
1642,501,2018-08-21 11:30:00,642.253493013972,11:30:00,11,1,1
1643,552,2018-08-21 12:00:00,586.6648550724638,12:00:00,12,1,1
1644,491,2018-08-21 12:30:00,687.0427698574338,12:30:00,12,1,1
1645,482,2018-08-21 13:30:00,669.0829875518672,13:30:00,13,1,1
1646,463,2018-08-21 14:30:00,652.0626349892009,14:30:00,14,1,1
1647,433,2018-08-21 15:00:00,572.2240184757505,15:00:00,15,1,1
1648,461,2018-08-21 15:30:00,599.7245119305857,15:30:00,15,1,1
1649,251,2018-08-21 16:30:00,676.5498007968127,16:30:00,16,1,1
1650,219,2018-08-21 17:30:00,633.324200913242,17:30:00,17,1,1
1651,156,2018-08-21 18:00:00,585.4871794871794,18:00:00,18,1,1
1652,124,2018-08-21 18:30:00,573.6290322580645,18:30:00,18,1,1
1653,2,2018-08-21 19:00:00,63.0,19:00:00,19,1,0
1654,2,2018-08-21 19:30:00,135.0,19:30:00,19,1,0
1655,99,2018-08-22 07:30:00,517.6161616161617,07:30:00,7,2,1
1656,251,2018-08-22 08:00:00,678.3745019920319,08:00:00,8,2,1
1657,281,2018-08-22 08:30:00,594.3665480427046,08:30:00,8,2,1
1658,449,2018-08-22 09:00:00,632.7349665924277,09:00:00,9,2,1
1659,467,2018-08-22 09:30:00,661.610278372591,09:30:00,9,2,1
1660,446,2018-08-22 10:00:00,639.9215246636771,10:00:00,10,2,1
1661,436,2018-08-22 10:30:00,622.7866972477065,10:30:00,10,2,1
1662,520,2018-08-22 11:30:00,653.8038461538462,11:30:00,11,2,1
1663,458,2018-08-22 12:00:00,614.8646288209607,12:00:00,12,2,1
1664,555,2018-08-22 12:30:00,596.0306306306306,12:30:00,12,2,1
1665,498,2018-08-22 13:30:00,688.0381526104418,13:30:00,13,2,1
1666,452,2018-08-22 14:30:00,637.3561946902655,14:30:00,14,2,1
1667,425,2018-08-22 15:00:00,613.155294117647,15:00:00,15,2,1
1668,418,2018-08-22 15:30:00,611.7751196172248,15:30:00,15,2,1
1669,305,2018-08-22 16:30:00,702.9081967213115,16:30:00,16,2,1
1670,229,2018-08-22 17:30:00,745.4847161572052,17:30:00,17,2,1
1671,152,2018-08-22 18:00:00,615.4473684210526,18:00:00,18,2,1
1672,136,2018-08-22 18:30:00,553.0955882352941,18:30:00,18,2,1
1673,1,2018-08-22 19:30:00,601.0,19:30:00,19,2,0
1674,166,2018-08-23 07:30:00,554.0180722891566,07:30:00,7,3,1
1675,291,2018-08-23 08:00:00,592.1958762886597,08:00:00,8,3,1
1676,283,2018-08-23 08:30:00,730.3957597173145,08:30:00,8,3,1
1677,403,2018-08-23 09:00:00,677.6451612903226,09:00:00,9,3,1
1678,349,2018-08-23 09:30:00,690.2378223495703,09:30:00,9,3,1
1679,399,2018-08-23 10:00:00,641.5964912280701,10:00:00,10,3,1
1680,393,2018-08-23 10:30:00,623.0839694656488,10:30:00,10,3,1
1681,444,2018-08-23 11:30:00,637.2004504504505,11:30:00,11,3,1
1682,445,2018-08-23 12:00:00,645.8089887640449,12:00:00,12,3,1
1683,460,2018-08-23 12:30:00,616.3804347826087,12:30:00,12,3,1
1684,466,2018-08-23 13:30:00,629.549356223176,13:30:00,13,3,1
1685,369,2018-08-23 14:30:00,677.1680216802168,14:30:00,14,3,1
1686,379,2018-08-23 15:00:00,670.6992084432718,15:00:00,15,3,1
1687,359,2018-08-23 15:30:00,675.2061281337047,15:30:00,15,3,1
1688,261,2018-08-23 16:30:00,730.360153256705,16:30:00,16,3,1
1689,173,2018-08-23 17:30:00,678.2138728323699,17:30:00,17,3,1
1690,128,2018-08-23 18:00:00,618.6875,18:00:00,18,3,1
1691,119,2018-08-23 18:30:00,633.5210084033613,18:30:00,18,3,1
1692,2,2018-08-23 19:30:00,560.0,19:30:00,19,3,0
1693,103,2018-08-24 07:30:00,510.9611650485437,07:30:00,7,4,1
1694,241,2018-08-24 08:00:00,590.0912863070539,08:00:00,8,4,1
1695,231,2018-08-24 08:30:00,643.4242424242424,08:30:00,8,4,1
1696,363,2018-08-24 09:00:00,675.1542699724517,09:00:00,9,4,1
1697,394,2018-08-24 09:30:00,678.2081218274112,09:30:00,9,4,1
1698,378,2018-08-24 10:00:00,678.7116402116402,10:00:00,10,4,1
1699,358,2018-08-24 10:30:00,667.4944134078212,10:30:00,10,4,1
1700,452,2018-08-24 11:30:00,690.0331858407079,11:30:00,11,4,1
1701,469,2018-08-24 12:00:00,626.820895522388,12:00:00,12,4,1
1702,451,2018-08-24 12:30:00,665.880266075388,12:30:00,12,4,1
1703,435,2018-08-24 13:30:00,623.903448275862,13:30:00,13,4,1
1704,376,2018-08-24 14:30:00,574.8218085106383,14:30:00,14,4,1
1705,423,2018-08-24 15:00:00,713.8605200945626,15:00:00,15,4,1
1706,352,2018-08-24 15:30:00,663.5625,15:30:00,15,4,1
1707,234,2018-08-24 16:30:00,626.8162393162393,16:30:00,16,4,1
1708,166,2018-08-24 17:30:00,639.6807228915662,17:30:00,17,4,1
1709,134,2018-08-24 18:00:00,620.0373134328358,18:00:00,18,4,1
1710,116,2018-08-24 18:30:00,522.7413793103449,18:30:00,18,4,1
1711,1,2018-08-24 19:00:00,249.0,19:00:00,19,4,0
1712,2,2018-08-24 19:30:00,370.5,19:30:00,19,4,0
1713,127,2018-08-27 07:00:00,541.3149606299213,07:00:00,7,0,1
1714,170,2018-08-27 07:30:00,525.3,07:30:00,7,0,1
1715,353,2018-08-27 08:00:00,634.155807365439,08:00:00,8,0,1
1716,368,2018-08-27 08:30:00,614.2853260869565,08:30:00,8,0,1
1717,531,2018-08-27 09:00:00,682.2730696798493,09:00:00,9,0,1
1718,404,2018-08-27 09:30:00,759.4257425742575,09:30:00,9,0,1
1719,497,2018-08-27 10:00:00,724.1810865191147,10:00:00,10,0,1
1720,490,2018-08-27 10:30:00,659.5612244897959,10:30:00,10,0,1
1721,582,2018-08-27 11:00:00,671.0601374570447,11:00:00,11,0,1
1722,512,2018-08-27 11:30:00,680.3046875,11:30:00,11,0,1
1723,548,2018-08-27 12:00:00,699.17700729927,12:00:00,12,0,1
1724,505,2018-08-27 12:30:00,687.1465346534653,12:30:00,12,0,1
1725,499,2018-08-27 13:00:00,640.6613226452906,13:00:00,13,0,1
1726,549,2018-08-27 13:30:00,667.8724954462659,13:30:00,13,0,1
1727,484,2018-08-27 14:00:00,695.3780991735537,14:00:00,14,0,1
1728,462,2018-08-27 14:30:00,686.5649350649351,14:30:00,14,0,1
1729,436,2018-08-27 15:00:00,623.5573394495412,15:00:00,15,0,1
1730,434,2018-08-27 15:30:00,663.6520737327189,15:30:00,15,0,1
1731,376,2018-08-27 16:00:00,687.1648936170212,16:00:00,16,0,1
1732,332,2018-08-27 16:30:00,689.3072289156627,16:30:00,16,0,1
1733,351,2018-08-27 17:00:00,626.0,17:00:00,17,0,1
1734,255,2018-08-27 17:30:00,676.3450980392157,17:30:00,17,0,1
1735,188,2018-08-27 18:00:00,612.1276595744681,18:00:00,18,0,1
1736,152,2018-08-27 18:30:00,497.11842105263156,18:30:00,18,0,1
1737,5,2018-08-27 19:00:00,724.8,19:00:00,19,0,0
1738,3,2018-08-27 19:30:00,225.0,19:30:00,19,0,0
1739,59,2018-08-28 07:00:00,663.0847457627119,07:00:00,7,1,1
1740,96,2018-08-28 07:30:00,485.3645833333333,07:30:00,7,1,1
1741,253,2018-08-28 08:00:00,610.3675889328064,08:00:00,8,1,1
1742,234,2018-08-28 08:30:00,623.2606837606837,08:30:00,8,1,1
1743,433,2018-08-28 09:00:00,649.0969976905312,09:00:00,9,1,1
1744,469,2018-08-28 09:30:00,615.4200426439232,09:30:00,9,1,1
1745,439,2018-08-28 10:00:00,652.7722095671982,10:00:00,10,1,1
1746,433,2018-08-28 10:30:00,638.9468822170901,10:30:00,10,1,1
1747,518,2018-08-28 11:00:00,603.1718146718147,11:00:00,11,1,1
1748,524,2018-08-28 11:30:00,640.7137404580153,11:30:00,11,1,1
1749,513,2018-08-28 12:00:00,584.6081871345029,12:00:00,12,1,1
1750,441,2018-08-28 12:30:00,663.1700680272108,12:30:00,12,1,1
1751,477,2018-08-28 13:00:00,658.020964360587,13:00:00,13,1,1
1752,477,2018-08-28 13:30:00,746.1404612159329,13:30:00,13,1,1
1753,460,2018-08-28 14:00:00,640.5630434782609,14:00:00,14,1,1
1754,470,2018-08-28 14:30:00,608.1617021276596,14:30:00,14,1,1
1755,382,2018-08-28 15:00:00,638.848167539267,15:00:00,15,1,1
1756,413,2018-08-28 15:30:00,623.4406779661017,15:30:00,15,1,1
1757,343,2018-08-28 16:00:00,725.7259475218659,16:00:00,16,1,1
1758,304,2018-08-28 16:30:00,676.3059210526316,16:30:00,16,1,1
1759,189,2018-08-28 17:00:00,711.8359788359788,17:00:00,17,1,1
1760,205,2018-08-28 17:30:00,593.6341463414634,17:30:00,17,1,1
1761,174,2018-08-28 18:00:00,641.4137931034483,18:00:00,18,1,1
1762,141,2018-08-28 18:30:00,519.9078014184397,18:30:00,18,1,1
1763,4,2018-08-28 19:00:00,501.75,19:00:00,19,1,0
1764,4,2018-08-28 19:30:00,772.0,19:30:00,19,1,0
1765,79,2018-08-29 07:00:00,406.3544303797468,07:00:00,7,2,1
1766,114,2018-08-29 07:30:00,602.2894736842105,07:30:00,7,2,1
1767,224,2018-08-29 08:00:00,623.6830357142857,08:00:00,8,2,1
1768,219,2018-08-29 08:30:00,605.0410958904109,08:30:00,8,2,1
1769,421,2018-08-29 09:00:00,650.0071258907363,09:00:00,9,2,1
1770,421,2018-08-29 09:30:00,651.1353919239905,09:30:00,9,2,1
1771,389,2018-08-29 10:00:00,616.3778920308483,10:00:00,10,2,1
1772,401,2018-08-29 10:30:00,616.7406483790523,10:30:00,10,2,1
1773,475,2018-08-29 11:00:00,611.0315789473684,11:00:00,11,2,1
1774,433,2018-08-29 11:30:00,635.5381062355658,11:30:00,11,2,1
1775,394,2018-08-29 12:00:00,636.5685279187817,12:00:00,12,2,1
1776,415,2018-08-29 12:30:00,605.2433734939759,12:30:00,12,2,1
1777,400,2018-08-29 13:00:00,630.665,13:00:00,13,2,1
1778,465,2018-08-29 13:30:00,669.7763440860215,13:30:00,13,2,1
1779,432,2018-08-29 14:00:00,657.0601851851852,14:00:00,14,2,1
1780,457,2018-08-29 14:30:00,627.1903719912473,14:30:00,14,2,1
1781,427,2018-08-29 15:00:00,624.0187353629976,15:00:00,15,2,1
1782,385,2018-08-29 15:30:00,653.6935064935064,15:30:00,15,2,1
1783,339,2018-08-29 16:00:00,661.1209439528023,16:00:00,16,2,1
1784,332,2018-08-29 16:30:00,652.9006024096385,16:30:00,16,2,1
1785,282,2018-08-29 17:00:00,736.8297872340426,17:00:00,17,2,1
1786,179,2018-08-29 17:30:00,738.9497206703911,17:30:00,17,2,1
1787,159,2018-08-29 18:00:00,623.8238993710692,18:00:00,18,2,1
1788,123,2018-08-29 18:30:00,580.5040650406504,18:30:00,18,2,1
1789,4,2018-08-29 19:00:00,636.25,19:00:00,19,2,0
1790,2,2018-08-29 19:30:00,319.0,19:30:00,19,2,0
1791,84,2018-08-30 07:00:00,539.6547619047619,07:00:00,7,3,1
1792,108,2018-08-30 07:30:00,563.3425925925926,07:30:00,7,3,1
1793,208,2018-08-30 08:00:00,620.2019230769231,08:00:00,8,3,1
1794,215,2018-08-30 08:30:00,690.8,08:30:00,8,3,1
1795,368,2018-08-30 09:00:00,656.6195652173913,09:00:00,9,3,1
1796,327,2018-08-30 09:30:00,603.5902140672783,09:30:00,9,3,1
1797,406,2018-08-30 10:00:00,623.9729064039409,10:00:00,10,3,1
1798,348,2018-08-30 10:30:00,496.36494252873564,10:30:00,10,3,1
1799,388,2018-08-30 11:00:00,535.430412371134,11:00:00,11,3,1
1800,465,2018-08-30 11:30:00,567.610752688172,11:30:00,11,3,1
1801,497,2018-08-30 12:00:00,585.1287726358149,12:00:00,12,3,1
1802,462,2018-08-30 12:30:00,642.7337662337662,12:30:00,12,3,1
1803,385,2018-08-30 13:00:00,654.825974025974,13:00:00,13,3,1
1804,362,2018-08-30 13:30:00,611.6906077348066,13:30:00,13,3,1
1805,388,2018-08-30 14:00:00,658.8427835051547,14:00:00,14,3,1
1806,422,2018-08-30 14:30:00,618.931279620853,14:30:00,14,3,1
1807,372,2018-08-30 15:00:00,640.7930107526881,15:00:00,15,3,1
1808,374,2018-08-30 15:30:00,639.3288770053476,15:30:00,15,3,1
1809,320,2018-08-30 16:00:00,700.878125,16:00:00,16,3,1
1810,251,2018-08-30 16:30:00,708.9561752988047,16:30:00,16,3,1
1811,282,2018-08-30 17:00:00,690.6914893617021,17:00:00,17,3,1
1812,188,2018-08-30 17:30:00,688.7553191489362,17:30:00,17,3,1
1813,129,2018-08-30 18:00:00,620.8139534883721,18:00:00,18,3,1
1814,115,2018-08-30 18:30:00,494.2,18:30:00,18,3,1
1815,2,2018-08-30 19:00:00,1193.5,19:00:00,19,3,0
1816,2,2018-08-30 19:30:00,155.5,19:30:00,19,3,0
1817,75,2018-08-31 07:00:00,443.02666666666664,07:00:00,7,4,1
1818,130,2018-08-31 07:30:00,421.5846153846154,07:30:00,7,4,1
1819,303,2018-08-31 08:00:00,559.5082508250825,08:00:00,8,4,1
1820,317,2018-08-31 08:30:00,608.8359621451104,08:30:00,8,4,1
1821,432,2018-08-31 09:00:00,583.1111111111111,09:00:00,9,4,1
1822,420,2018-08-31 09:30:00,630.7642857142857,09:30:00,9,4,1
1823,405,2018-08-31 10:00:00,715.9012345679013,10:00:00,10,4,1
1824,377,2018-08-31 10:30:00,656.5039787798408,10:30:00,10,4,1
1825,468,2018-08-31 11:00:00,661.6709401709402,11:00:00,11,4,1
1826,413,2018-08-31 11:30:00,620.3123486682808,11:30:00,11,4,1
1827,451,2018-08-31 12:00:00,625.660753880266,12:00:00,12,4,1
1828,400,2018-08-31 12:30:00,606.865,12:30:00,12,4,1
1829,383,2018-08-31 13:00:00,634.4699738903395,13:00:00,13,4,1
1830,484,2018-08-31 13:30:00,620.0330578512396,13:30:00,13,4,1
1831,409,2018-08-31 14:00:00,646.1711491442543,14:00:00,14,4,1
1832,468,2018-08-31 14:30:00,662.775641025641,14:30:00,14,4,1
1833,376,2018-08-31 15:00:00,671.8164893617021,15:00:00,15,4,1
1834,360,2018-08-31 15:30:00,711.8472222222222,15:30:00,15,4,1
1835,302,2018-08-31 16:00:00,728.5165562913908,16:00:00,16,4,1
1836,271,2018-08-31 16:30:00,721.619926199262,16:30:00,16,4,1
1837,217,2018-08-31 17:00:00,670.7188940092166,17:00:00,17,4,1
1838,199,2018-08-31 17:30:00,660.0301507537688,17:30:00,17,4,1
1839,136,2018-08-31 18:00:00,678.2794117647059,18:00:00,18,4,1
1840,98,2018-08-31 18:30:00,568.8877551020408,18:30:00,18,4,1
1841,2,2018-08-31 19:00:00,272.0,19:00:00,19,4,0
1842,2,2018-08-31 19:30:00,279.0,19:30:00,19,4,0
